,0
12668,512
12669,296
12670,502
12671,296
12672,492
12673,291
12674,466
12675,294
12676,432
12677,287
12678,410
12679,277
12680,385
12681,277
12682,354
12683,259
12684,343
12685,236
12686,326
12687,221
12688,283
12689,195
12690,229
12691,175
12692,172
12693,153
12694,120
12695,116
12696,75
12697,89
12698,22
12699,68
12700,-39
12701,39
12702,-106
12703,17
12704,-179
12705,-17
12706,-253
12707,-56
12708,-321
12709,-74
12710,-372
12711,-101
12712,-422
12713,-133
12714,-479
12715,-153
12716,-531
12717,-180
12718,-590
12719,-204
12720,-650
12721,-216
12722,-682
12723,-232
12724,-701
12725,-242
12726,-724
12727,-250
12728,-735
12729,-259
12730,-742
12731,-254
12732,-748
12733,-255
12734,-738
12735,-269
12736,-729
12737,-268
12738,-723
12739,-274
12740,-705
12741,-288
12742,-690
12743,-296
12744,-679
12745,-316
12746,-664
12747,-341
12748,-651
12749,-369
12750,-633
12751,-417
12752,-616
12753,-452
12754,-607
12755,-470
12756,-590
12757,-494
12758,-585
12759,-516
12760,-585
12761,-540
12762,-559
12763,-565
12764,-530
12765,-566
12766,-516
12767,-559
12768,-498
12769,-556
12770,-469
12771,-544
12772,-425
12773,-528
12774,-381
12775,-498
12776,-353
12777,-456
12778,-310
12779,-421
12780,-245
12781,-387
12782,-190
12783,-349
12784,-142
12785,-314
12786,-99
12787,-266
12788,-59
12789,-223
12790,-7
12791,-188
12792,40
12793,-145
12794,83
12795,-115
12796,127
12797,-91
12798,161
12799,-55
12800,202
12801,-31
12802,246
12803,-10
12804,267
12805,10
12806,283
12807,13
12808,299
12809,32
12810,304
12811,57
12812,329
12813,64
12814,362
12815,80
12816,368
12817,89
12818,374
12819,80
12820,386
12821,86
12822,389
12823,91
12824,397
12825,85
12826,398
12827,94
12828,395
12829,94
12830,389
12831,83
12832,361
12833,84
12834,344
12835,81
12836,345
12837,82
12838,335
12839,82
12840,335
12841,64
12842,348
12843,48
12844,343
12845,40
12846,338
12847,37
12848,342
12849,53
12850,348
12851,58
12852,366
12853,60
12854,395
12855,90
12856,431
12857,111
12858,468
12859,125
12860,488
12861,158
12862,504
12863,178
12864,512
12865,189
12866,497
12867,211
12868,500
12869,221
12870,525
12871,235
12872,530
12873,260
12874,529
12875,265
12876,531
12877,266
12878,525
12879,268
12880,519
12881,262
12882,505
12883,264
12884,487
12885,270
12886,479
12887,276
12888,465
12889,286
12890,454
12891,286
12892,447
12893,287
12894,425
12895,298
12896,405
12897,290
12898,391
12899,283
12900,361
12901,282
12902,334
12903,270
12904,309
12905,263
12906,277
12907,251
12908,253
12909,224
12910,219
12911,207
12912,169
12913,187
12914,125
12915,159
12916,71
12917,140
12918,3
12919,108
12920,-57
12921,75
12922,-116
12923,64
12924,-174
12925,34
12926,-231
12927,-5
12928,-303
12929,-24
12930,-370
12931,-50
12932,-430
12933,-83
12934,-496
12935,-109
12936,-554
12937,-138
12938,-603
12939,-157
12940,-642
12941,-171
12942,-661
12943,-190
12944,-679
12945,-201
12946,-693
12947,-216
12948,-694
12949,-228
12950,-704
12951,-224
12952,-716
12953,-225
12954,-712
12955,-218
12956,-705
12957,-202
12958,-697
12959,-214
12960,-687
12961,-232
12962,-684
12963,-242
12964,-672
12965,-272
12966,-655
12967,-305
12968,-643
12969,-332
12970,-623
12971,-370
12972,-609
12973,-400
12974,-605
12975,-430
12976,-588
12977,-465
12978,-571
12979,-486
12980,-563
12981,-511
12982,-545
12983,-539
12984,-523
12985,-547
12986,-504
12987,-553
12988,-477
12989,-554
12990,-450
12991,-547
12992,-420
12993,-546
12994,-385
12995,-526
12996,-349
12997,-487
12998,-308
12999,-457
13000,-257
13001,-428
13002,-198
13003,-399
13004,-131
13005,-373
13006,-68
13007,-334
13008,-9
13009,-300
13010,53
13011,-270
13012,109
13013,-228
13014,163
13015,-192
13016,211
13017,-162
13018,243
13019,-126
13020,274
13021,-104
13022,311
13023,-78
13024,340
13025,-45
13026,366
13027,-34
13028,386
13029,-23
13030,400
13031,-9
13032,423
13033,1
13034,448
13035,24
13036,464
13037,38
13038,481
13039,39
13040,489
13041,56
13042,492
13043,66
13044,500
13045,69
13046,494
13047,79
13048,485
13049,79
13050,487
13051,77
13052,475
13053,82
13054,458
13055,70
13056,450
13057,58
13058,437
13059,51
13060,435
13061,34
13062,441
13063,29
13064,438
13065,22
13066,441
13067,3
13068,449
13069,10
13070,449
13071,24
13072,455
13073,29
13074,465
13075,47
13076,470
13077,67
13078,482
13079,82
13080,496
13081,106
13082,512
13083,125
13084,524
13085,146
13086,526
13087,169
13088,524
13089,180
13090,521
13091,192
13092,520
13093,201
13094,528
13095,195
13096,530
13097,195
13098,517
13099,196
13100,506
13101,196
13102,491
13103,208
13104,476
13105,214
13106,473
13107,220
13108,469
13109,239
13110,456
13111,248
13112,442
13113,259
13114,427
13115,277
13116,407
13117,273
13118,378
13119,267
13120,343
13121,270
13122,322
13123,255
13124,301
13125,242
13126,265
13127,233
13128,231
13129,217
13130,198
13131,205
13132,154
13133,183
13134,108
13135,155
13136,61
13137,140
13138,14
13139,119
13140,-40
13141,98
13142,-105
13143,89
13144,-167
13145,69
13146,-223
13147,49
13148,-288
13149,28
13150,-349
13151,-9
13152,-408
13153,-32
13154,-465
13155,-45
13156,-504
13157,-72
13158,-534
13159,-85
13160,-575
13161,-92
13162,-621
13163,-106
13164,-660
13165,-100
13166,-677
13167,-98
13168,-679
13169,-108
13170,-682
13171,-104
13172,-677
13173,-101
13174,-677
13175,-97
13176,-691
13177,-88
13178,-689
13179,-103
13180,-672
13181,-124
13182,-662
13183,-140
13184,-642
13185,-163
13186,-625
13187,-178
13188,-632
13189,-199
13190,-630
13191,-240
13192,-610
13193,-270
13194,-585
13195,-300
13196,-560
13197,-338
13198,-556
13199,-354
13200,-556
13201,-373
13202,-546
13203,-398
13204,-535
13205,-405
13206,-510
13207,-413
13208,-475
13209,-414
13210,-448
13211,-401
13212,-408
13213,-396
13214,-362
13215,-384
13216,-329
13217,-360
13218,-291
13219,-339
13220,-243
13221,-305
13222,-195
13223,-267
13224,-137
13225,-239
13226,-84
13227,-206
13228,-38
13229,-175
13230,18
13231,-148
13232,70
13233,-111
13234,114
13235,-83
13236,158
13237,-59
13238,196
13239,-23
13240,234
13241,8
13242,275
13243,30
13244,308
13245,52
13246,336
13247,67
13248,362
13249,83
13250,387
13251,96
13252,416
13253,103
13254,435
13255,118
13256,455
13257,130
13258,482
13259,137
13260,501
13261,150
13262,510
13263,154
13264,520
13265,157
13266,521
13267,164
13268,520
13269,161
13270,516
13271,159
13272,499
13273,156
13274,486
13275,138
13276,481
13277,129
13278,469
13279,118
13280,459
13281,96
13282,456
13283,91
13284,451
13285,87
13286,454
13287,80
13288,457
13289,83
13290,455
13291,82
13292,455
13293,86
13294,458
13295,108
13296,473
13297,120
13298,498
13299,129
13300,512
13301,153
13302,520
13303,170
13304,529
13305,189
13306,535
13307,211
13308,541
13309,220
13310,540
13311,232
13312,534
13313,244
13314,533
13315,243
13316,531
13317,252
13318,530
13319,265
13320,526
13321,273
13322,505
13323,288
13324,491
13325,298
13326,493
13327,312
13328,479
13329,332
13330,458
13331,336
13332,443
13333,345
13334,423
13335,357
13336,401
13337,353
13338,373
13339,356
13340,336
13341,358
13342,305
13343,341
13344,278
13345,332
13346,248
13347,320
13348,223
13349,298
13350,199
13351,291
13352,174
13353,278
13354,140
13355,256
13356,89
13357,246
13358,31
13359,226
13360,-40
13361,201
13362,-121
13363,187
13364,-185
13365,165
13366,-230
13367,144
13368,-270
13369,128
13370,-311
13371,103
13372,-363
13373,80
13374,-423
13375,60
13376,-474
13377,40
13378,-524
13379,28
13380,-569
13381,15
13382,-596
13383,5
13384,-621
13385,13
13386,-645
13387,17
13388,-663
13389,19
13390,-687
13391,27
13392,-706
13393,22
13394,-703
13395,20
13396,-690
13397,23
13398,-670
13399,6
13400,-655
13401,-2
13402,-650
13403,-14
13404,-648
13405,-55
13406,-645
13407,-88
13408,-638
13409,-111
13410,-616
13411,-142
13412,-585
13413,-165
13414,-560
13415,-194
13416,-553
13417,-234
13418,-558
13419,-260
13420,-552
13421,-287
13422,-536
13423,-319
13424,-523
13425,-340
13426,-503
13427,-354
13428,-470
13429,-353
13430,-437
13431,-343
13432,-399
13433,-340
13434,-352
13435,-326
13436,-307
13437,-308
13438,-259
13439,-295
13440,-206
13441,-272
13442,-152
13443,-252
13444,-98
13445,-227
13446,-41
13447,-180
13448,17
13449,-139
13450,73
13451,-104
13452,118
13453,-73
13454,158
13455,-59
13456,199
13457,-32
13458,235
13459,9
13460,273
13461,29
13462,307
13463,46
13464,331
13465,60
13466,361
13467,61
13468,402
13469,84
13470,439
13471,115
13472,473
13473,134
13474,499
13475,154
13476,512
13477,163
13478,529
13479,168
13480,549
13481,185
13482,570
13483,192
13484,587
13485,201
13486,584
13487,218
13488,570
13489,215
13490,559
13491,212
13492,546
13493,209
13494,538
13495,194
13496,537
13497,186
13498,528
13499,175
13500,519
13501,157
13502,512
13503,151
13504,500
13505,137
13506,500
13507,123
13508,505
13509,131
13510,504
13511,128
13512,511
13513,124
13514,517
13515,136
13516,519
13517,135
13518,529
13519,139
13520,540
13521,159
13522,544
13523,170
13524,551
13525,183
13526,552
13527,192
13528,549
13529,189
13530,552
13531,195
13532,556
13533,205
13534,562
13535,216
13536,564
13537,236
13538,554
13539,238
13540,543
13541,235
13542,529
13543,242
13544,518
13545,250
13546,513
13547,265
13548,503
13549,285
13550,489
13551,292
13552,467
13553,303
13554,438
13555,308
13556,419
13557,306
13558,403
13559,317
13560,382
13561,319
13562,364
13563,306
13564,345
13565,305
13566,314
13567,294
13568,284
13569,277
13570,250
13571,276
13572,210
13573,262
13574,168
13575,249
13576,114
13577,241
13578,63
13579,214
13580,14
13581,195
13582,-48
13583,187
13584,-103
13585,161
13586,-152
13587,140
13588,-217
13589,125
13590,-278
13591,97
13592,-331
13593,76
13594,-387
13595,59
13596,-420
13597,40
13598,-437
13599,34
13600,-459
13601,31
13602,-493
13603,31
13604,-535
13605,41
13606,-575
13607,41
13608,-597
13609,43
13610,-608
13611,51
13612,-604
13613,55
13614,-599
13615,67
13616,-604
13617,76
13618,-604
13619,72
13620,-603
13621,72
13622,-609
13623,58
13624,-604
13625,30
13626,-594
13627,14
13628,-582
13629,-2
13630,-561
13631,-26
13632,-554
13633,-45
13634,-552
13635,-79
13636,-544
13637,-118
13638,-544
13639,-145
13640,-537
13641,-171
13642,-517
13643,-190
13644,-507
13645,-203
13646,-495
13647,-218
13648,-470
13649,-222
13650,-440
13651,-223
13652,-405
13653,-223
13654,-371
13655,-204
13656,-336
13657,-181
13658,-290
13659,-170
13660,-244
13661,-161
13662,-198
13663,-159
13664,-143
13665,-145
13666,-94
13667,-107
13668,-50
13669,-74
13670,-2
13671,-50
13672,42
13673,-23
13674,94
13675,0
13676,138
13677,24
13678,160
13679,43
13680,186
13681,53
13682,218
13683,70
13684,247
13685,84
13686,288
13687,96
13688,324
13689,122
13690,350
13691,140
13692,384
13693,156
13694,414
13695,181
13696,440
13697,191
13698,462
13699,189
13700,469
13701,200
13702,481
13703,213
13704,502
13705,234
13706,507
13707,248
13708,512
13709,234
13710,515
13711,217
13712,502
13713,204
13714,493
13715,188
13716,487
13717,176
13718,470
13719,153
13720,461
13721,129
13722,457
13723,123
13724,459
13725,109
13726,470
13727,95
13728,470
13729,93
13730,467
13731,79
13732,476
13733,75
13734,479
13735,84
13736,484
13737,79
13738,502
13739,87
13740,514
13741,105
13742,520
13743,107
13744,534
13745,113
13746,548
13747,119
13748,558
13749,117
13750,559
13751,127
13752,558
13753,137
13754,564
13755,135
13756,565
13757,138
13758,562
13759,135
13760,560
13761,143
13762,553
13763,163
13764,548
13765,170
13766,539
13767,179
13768,519
13769,197
13770,506
13771,203
13772,495
13773,220
13774,475
13775,238
13776,458
13777,237
13778,443
13779,243
13780,421
13781,244
13782,403
13783,231
13784,383
13785,232
13786,357
13787,233
13788,329
13789,223
13790,290
13791,214
13792,245
13793,199
13794,200
13795,189
13796,152
13797,183
13798,104
13799,162
13800,49
13801,144
13802,-9
13803,126
13804,-66
13805,91
13806,-126
13807,62
13808,-189
13809,38
13810,-247
13811,12
13812,-308
13813,-7
13814,-362
13815,-33
13816,-409
13817,-52
13818,-460
13819,-57
13820,-501
13821,-72
13822,-533
13823,-83
13824,-571
13825,-77
13826,-603
13827,-73
13828,-622
13829,-59
13830,-642
13831,-43
13832,-653
13833,-35
13834,-661
13835,-14
13836,-671
13837,-4
13838,-672
13839,-10
13840,-674
13841,-3
13842,-674
13843,-12
13844,-664
13845,-43
13846,-658
13847,-60
13848,-653
13849,-82
13850,-642
13851,-107
13852,-633
13853,-117
13854,-622
13855,-139
13856,-615
13857,-169
13858,-619
13859,-194
13860,-619
13861,-224
13862,-612
13863,-243
13864,-604
13865,-255
13866,-581
13867,-274
13868,-557
13869,-278
13870,-535
13871,-283
13872,-500
13873,-296
13874,-462
13875,-292
13876,-420
13877,-287
13878,-366
13879,-279
13880,-319
13881,-255
13882,-275
13883,-237
13884,-224
13885,-222
13886,-175
13887,-198
13888,-129
13889,-185
13890,-81
13891,-163
13892,-37
13893,-133
13894,4
13895,-119
13896,42
13897,-102
13898,79
13899,-78
13900,118
13901,-61
13902,154
13903,-43
13904,192
13905,-27
13906,235
13907,-6
13908,274
13909,27
13910,309
13911,48
13912,345
13913,65
13914,374
13915,90
13916,403
13917,105
13918,433
13919,125
13920,453
13921,146
13922,472
13923,153
13924,484
13925,164
13926,489
13927,173
13928,498
13929,166
13930,501
13931,163
13932,493
13933,157
13934,492
13935,142
13936,488
13937,133
13938,474
13939,114
13940,468
13941,89
13942,466
13943,76
13944,463
13945,56
13946,462
13947,41
13948,462
13949,43
13950,463
13951,36
13952,466
13953,34
13954,468
13955,39
13956,474
13957,38
13958,481
13959,45
13960,485
13961,56
13962,494
13963,60
13964,500
13965,66
13966,501
13967,61
13968,504
13969,56
13970,503
13971,65
13972,499
13973,69
13974,497
13975,70
13976,488
13977,77
13978,480
13979,78
13980,478
13981,83
13982,472
13983,94
13984,464
13985,101
13986,454
13987,113
13988,435
13989,121
13990,416
13991,119
13992,397
13993,132
13994,376
13995,140
13996,361
13997,140
13998,343
13999,149
14000,319
14001,150
14002,297
14003,147
14004,270
14005,157
14006,242
14007,159
14008,212
14009,155
14010,171
14011,155
14012,133
14013,144
14014,90
14015,134
14016,39
14017,127
14018,-8
14019,108
14020,-60
14021,91
14022,-122
14023,71
14024,-175
14025,39
14026,-226
14027,10
14028,-285
14029,-23
14030,-338
14031,-55
14032,-397
14033,-70
14034,-454
14035,-86
14036,-496
14037,-101
14038,-539
14039,-112
14040,-575
14041,-120
14042,-603
14043,-112
14044,-640
14045,-106
14046,-668
14047,-112
14048,-677
14049,-97
14050,-692
14051,-75
14052,-705
14053,-67
14054,-710
14055,-53
14056,-716
14057,-45
14058,-716
14059,-52
14060,-712
14061,-53
14062,-708
14063,-64
14064,-699
14065,-81
14066,-698
14067,-91
14068,-695
14069,-111
14070,-687
14071,-133
14072,-686
14073,-156
14074,-683
14075,-184
14076,-675
14077,-202
14078,-676
14079,-225
14080,-672
14081,-254
14082,-664
14083,-268
14084,-657
14085,-286
14086,-636
14087,-307
14088,-611
14089,-310
14090,-582
14091,-318
14092,-542
14093,-329
14094,-501
14095,-322
14096,-456
14097,-322
14098,-403
14099,-314
14100,-360
14101,-290
14102,-313
14103,-278
14104,-259
14105,-264
14106,-216
14107,-241
14108,-166
14109,-228
14110,-113
14111,-206
14112,-77
14113,-180
14114,-39
14115,-164
14116,0
14117,-142
14118,35
14119,-126
14120,80
14121,-118
14122,122
14123,-92
14124,157
14125,-74
14126,197
14127,-59
14128,232
14129,-31
14130,266
14131,-17
14132,305
14133,3
14134,338
14135,40
14136,370
14137,60
14138,402
14139,74
14140,421
14141,96
14142,434
14143,106
14144,448
14145,120
14146,454
14147,132
14148,463
14149,126
14150,464
14151,120
14152,459
14153,110
14154,458
14155,87
14156,452
14157,70
14158,445
14159,52
14160,446
14161,36
14162,438
14163,21
14164,432
14165,-5
14166,433
14167,-19
14168,429
14169,-22
14170,432
14171,-32
14172,438
14173,-30
14174,437
14175,-27
14176,443
14177,-33
14178,444
14179,-28
14180,441
14181,-24
14182,450
14183,-29
14184,459
14185,-23
14186,464
14187,-20
14188,476
14189,-22
14190,479
14191,-19
14192,481
14193,-25
14194,492
14195,-26
14196,492
14197,-19
14198,485
14199,-14
14200,480
14201,2
14202,471
14203,13
14204,465
14205,10
14206,459
14207,23
14208,447
14209,30
14210,435
14211,24
14212,419
14213,29
14214,401
14215,29
14216,388
14217,28
14218,370
14219,42
14220,355
14221,43
14222,339
14223,43
14224,307
14225,54
14226,277
14227,50
14228,253
14229,48
14230,220
14231,49
14232,186
14233,33
14234,151
14235,25
14236,106
14237,20
14238,56
14239,-6
14240,4
14241,-28
14242,-51
14243,-52
14244,-102
14245,-80
14246,-158
14247,-101
14248,-217
14249,-131
14250,-271
14251,-159
14252,-328
14253,-175
14254,-379
14255,-199
14256,-424
14257,-214
14258,-471
14259,-218
14260,-509
14261,-231
14262,-542
14263,-231
14264,-577
14265,-222
14266,-605
14267,-217
14268,-627
14269,-197
14270,-644
14271,-181
14272,-653
14273,-174
14274,-664
14275,-153
14276,-673
14277,-145
14278,-669
14279,-147
14280,-670
14281,-139
14282,-670
14283,-143
14284,-659
14285,-149
14286,-655
14287,-151
14288,-652
14289,-165
14290,-647
14291,-175
14292,-648
14293,-179
14294,-649
14295,-200
14296,-653
14297,-216
14298,-657
14299,-229
14300,-654
14301,-253
14302,-650
14303,-262
14304,-646
14305,-272
14306,-633
14307,-289
14308,-615
14309,-295
14310,-594
14311,-301
14312,-560
14313,-303
14314,-522
14315,-295
14316,-480
14317,-293
14318,-434
14319,-287
14320,-389
14321,-271
14322,-339
14323,-258
14324,-291
14325,-235
14326,-247
14327,-213
14328,-198
14329,-202
14330,-156
14331,-181
14332,-121
14333,-163
14334,-78
14335,-148
14336,-38
14337,-125
14338,5
14339,-107
14340,58
14341,-92
14342,94
14343,-68
14344,125
14345,-50
14346,166
14347,-28
14348,202
14349,-1
14350,239
14351,23
14352,279
14353,60
14354,311
14355,97
14356,344
14357,119
14358,377
14359,146
14360,402
14361,175
14362,427
14363,191
14364,444
14365,204
14366,453
14367,205
14368,470
14369,202
14370,475
14371,203
14372,472
14373,190
14374,478
14375,173
14376,476
14377,159
14378,474
14379,137
14380,478
14381,121
14382,477
14383,111
14384,478
14385,92
14386,485
14387,81
14388,484
14389,75
14390,490
14391,68
14392,494
14393,74
14394,495
14395,78
14396,506
14397,74
14398,513
14399,80
14400,515
14401,76
14402,528
14403,68
14404,539
14405,72
14406,543
14407,70
14408,554
14409,69
14410,560
14411,75
14412,562
14413,69
14414,564
14415,66
14416,563
14417,72
14418,569
14419,70
14420,575
14421,74
14422,567
14423,80
14424,562
14425,78
14426,555
14427,88
14428,539
14429,94
14430,530
14431,93
14432,519
14433,98
14434,502
14435,98
14436,493
14437,100
14438,480
14439,110
14440,457
14441,112
14442,434
14443,119
14444,404
14445,132
14446,373
14447,129
14448,344
14449,131
14450,305
14451,133
14452,265
14453,119
14454,223
14455,117
14456,175
14457,109
14458,129
14459,88
14460,78
14461,77
14462,23
14463,57
14464,-28
14465,30
14466,-89
14467,17
14468,-153
14469,-14
14470,-210
14471,-50
14472,-270
14473,-65
14474,-327
14475,-83
14476,-379
14477,-99
14478,-433
14479,-98
14480,-476
14481,-102
14482,-510
14483,-98
14484,-549
14485,-87
14486,-582
14487,-83
14488,-609
14489,-63
14490,-632
14491,-38
14492,-645
14493,-27
14494,-653
14495,-14
14496,-659
14497,-9
14498,-661
14499,-10
14500,-666
14501,-5
14502,-664
14503,-10
14504,-656
14505,-18
14506,-655
14507,-18
14508,-650
14509,-33
14510,-649
14511,-51
14512,-661
14513,-70
14514,-666
14515,-92
14516,-666
14517,-102
14518,-673
14519,-121
14520,-672
14521,-145
14522,-669
14523,-157
14524,-663
14525,-178
14526,-645
14527,-206
14528,-623
14529,-217
14530,-593
14531,-228
14532,-554
14533,-237
14534,-519
14535,-234
14536,-478
14537,-240
14538,-429
14539,-238
14540,-382
14541,-228
14542,-330
14543,-223
14544,-280
14545,-212
14546,-241
14547,-203
14548,-195
14549,-197
14550,-148
14551,-179
14552,-110
14553,-164
14554,-74
14555,-152
14556,-39
14557,-132
14558,-1
14559,-122
14560,47
14561,-105
14562,92
14563,-77
14564,128
14565,-63
14566,167
14567,-40
14568,205
14569,-7
14570,244
14571,20
14572,281
14573,57
14574,314
14575,94
14576,346
14577,117
14578,377
14579,151
14580,405
14581,178
14582,429
14583,191
14584,442
14585,209
14586,451
14587,216
14588,462
14589,214
14590,464
14591,218
14592,464
14593,209
14594,467
14595,196
14596,461
14597,186
14598,459
14599,166
14600,463
14601,155
14602,458
14603,150
14604,460
14605,136
14606,463
14607,132
14608,457
14609,132
14610,460
14611,126
14612,472
14613,127
14614,475
14615,124
14616,481
14617,120
14618,487
14619,127
14620,496
14621,126
14622,512
14623,125
14624,522
14625,130
14626,529
14627,130
14628,543
14629,132
14630,548
14631,139
14632,553
14633,141
14634,568
14635,151
14636,575
14637,162
14638,583
14639,165
14640,590
14641,176
14642,588
14643,184
14644,586
14645,189
14646,582
14647,202
14648,577
14649,210
14650,580
14651,214
14652,576
14653,223
14654,564
14655,226
14656,558
14657,233
14658,547
14659,242
14660,533
14661,244
14662,523
14663,254
14664,507
14665,263
14666,487
14667,263
14668,464
14669,269
14670,433
14671,270
14672,405
14673,262
14674,372
14675,261
14676,332
14677,250
14678,291
14679,231
14680,244
14681,218
14682,193
14683,190
14684,145
14685,160
14686,89
14687,141
14688,30
14689,110
14690,-25
14691,83
14692,-86
14693,60
14694,-145
14695,32
14696,-199
14697,18
14698,-254
14699,12
14700,-303
14701,-2
14702,-352
14703,-1
14704,-397
14705,1
14706,-432
14707,-2
14708,-467
14709,4
14710,-497
14711,6
14712,-515
14713,10
14714,-535
14715,22
14716,-547
14717,21
14718,-548
14719,19
14720,-557
14721,21
14722,-563
14723,14
14724,-562
14725,11
14726,-570
14727,10
14728,-578
14729,-10
14730,-584
14731,-28
14732,-592
14733,-42
14734,-597
14735,-65
14736,-606
14737,-78
14738,-611
14739,-97
14740,-608
14741,-126
14742,-610
14743,-144
14744,-606
14745,-166
14746,-591
14747,-186
14748,-575
14749,-193
14750,-552
14751,-205
14752,-522
14753,-216
14754,-494
14755,-220
14756,-453
14757,-229
14758,-413
14759,-228
14760,-375
14761,-223
14762,-329
14763,-220
14764,-289
14765,-205
14766,-255
14767,-196
14768,-210
14769,-189
14770,-172
14771,-169
14772,-140
14773,-157
14774,-98
14775,-150
14776,-64
14777,-130
14778,-29
14779,-118
14780,16
14781,-107
14782,55
14783,-85
14784,95
14785,-63
14786,136
14787,-35
14788,174
14789,-4
14790,216
14791,26
14792,255
14793,68
14794,288
14795,106
14796,324
14797,134
14798,354
14799,169
14800,376
14801,191
14802,403
14803,206
14804,425
14805,230
14806,439
14807,238
14808,452
14809,237
14810,456
14811,240
14812,463
14813,227
14814,471
14815,220
14816,471
14817,222
14818,473
14819,212
14820,475
14821,207
14822,475
14823,204
14824,478
14825,189
14826,476
14827,185
14828,473
14829,178
14830,483
14831,168
14832,490
14833,171
14834,496
14835,165
14836,510
14837,157
14838,521
14839,161
14840,530
14841,155
14842,548
14843,149
14844,561
14845,153
14846,574
14847,145
14848,591
14849,143
14850,600
14851,147
14852,611
14853,146
14854,623
14855,157
14856,628
14857,166
14858,633
14859,166
14860,636
14861,174
14862,636
14863,172
14864,640
14865,170
14866,636
14867,181
14868,627
14869,182
14870,623
14871,181
14872,615
14873,192
14874,606
14875,192
14876,602
14877,196
14878,590
14879,210
14880,574
14881,211
14882,558
14883,218
14884,535
14885,224
14886,513
14887,221
14888,485
14889,228
14890,451
14891,230
14892,420
14893,225
14894,385
14895,227
14896,342
14897,215
14898,298
14899,192
14900,251
14901,176
14902,201
14903,148
14904,153
14905,121
14906,98
14907,99
14908,41
14909,64
14910,-13
14911,41
14912,-73
14913,26
14914,-131
14915,-2
14916,-183
14917,-18
14918,-240
14919,-27
14920,-292
14921,-39
14922,-343
14923,-42
14924,-392
14925,-39
14926,-429
14927,-26
14928,-464
14929,-3
14930,-498
14931,-1
14932,-520
14933,-1
14934,-540
14935,12
14936,-556
14937,14
14938,-564
14939,22
14940,-573
14941,31
14942,-585
14943,26
14944,-595
14945,28
14946,-607
14947,24
14948,-616
14949,8
14950,-627
14951,6
14952,-644
14953,-11
14954,-657
14955,-42
14956,-669
14957,-56
14958,-679
14959,-78
14960,-681
14961,-103
14962,-685
14963,-116
14964,-682
14965,-138
14966,-668
14967,-157
14968,-653
14969,-168
14970,-629
14971,-189
14972,-598
14973,-200
14974,-570
14975,-203
14976,-530
14977,-215
14978,-489
14979,-216
14980,-454
14981,-214
14982,-412
14983,-217
14984,-368
14985,-204
14986,-327
14987,-198
14988,-282
14989,-197
14990,-244
14991,-180
14992,-207
14993,-173
14994,-162
14995,-166
14996,-124
14997,-153
14998,-88
14999,-150
15000,-42
15001,-138
15002,-3
15003,-116
15004,40
15005,-104
15006,84
15007,-82
15008,121
15009,-50
15010,161
15011,-28
15012,203
15013,10
15014,237
15015,55
15016,276
15017,83
15018,309
15019,111
15020,334
15021,131
15022,362
15023,146
15024,384
15025,167
15026,400
15027,173
15028,418
15029,176
15030,425
15031,180
15032,433
15033,174
15034,446
15035,173
15036,450
15037,173
15038,455
15039,161
15040,464
15041,161
15042,468
15043,157
15044,475
15045,142
15046,480
15047,141
15048,483
15049,140
15050,493
15051,132
15052,498
15053,132
15054,502
15055,123
15056,517
15057,118
15058,526
15059,122
15060,535
15061,114
15062,551
15063,110
15064,561
15065,121
15066,576
15067,122
15068,591
15069,126
15070,599
15071,137
15072,612
15073,133
15074,625
15075,135
15076,630
15077,140
15078,638
15079,141
15080,642
15081,150
15082,641
15083,150
15084,649
15085,146
15086,646
15087,151
15088,643
15089,151
15090,644
15091,156
15092,636
15093,166
15094,626
15095,162
15096,619
15097,168
15098,604
15099,177
15100,589
15101,175
15102,571
15103,190
15104,548
15105,204
15106,525
15107,204
15108,498
15109,209
15110,463
15111,201
15112,431
15113,185
15114,394
15115,186
15116,355
15117,175
15118,318
15119,157
15120,268
15121,146
15122,215
15123,113
15124,164
15125,82
15126,105
15127,66
15128,52
15129,35
15130,3
15131,8
15132,-60
15133,-10
15134,-126
15135,-41
15136,-185
15137,-61
15138,-241
15139,-74
15140,-294
15141,-87
15142,-349
15143,-81
15144,-399
15145,-74
15146,-441
15147,-76
15148,-483
15149,-64
15150,-515
15151,-52
15152,-535
15153,-40
15154,-556
15155,-27
15156,-573
15157,-25
15158,-583
15159,-20
15160,-597
15161,-13
15162,-609
15163,-16
15164,-619
15165,-13
15166,-636
15167,-21
15168,-648
15169,-40
15170,-662
15171,-44
15172,-682
15173,-52
15174,-696
15175,-69
15176,-710
15177,-79
15178,-721
15179,-94
15180,-726
15181,-107
15182,-731
15183,-114
15184,-729
15185,-136
15186,-719
15187,-153
15188,-704
15189,-158
15190,-681
15191,-172
15192,-653
15193,-175
15194,-626
15195,-174
15196,-594
15197,-183
15198,-558
15199,-179
15200,-522
15201,-177
15202,-479
15203,-181
15204,-441
15205,-170
15206,-405
15207,-164
15208,-363
15209,-164
15210,-323
15211,-153
15212,-287
15213,-150
15214,-246
15215,-143
15216,-206
15217,-132
15218,-164
15219,-128
15220,-118
15221,-110
15222,-79
15223,-87
15224,-35
15225,-71
15226,14
15227,-44
15228,55
15229,-15
15230,97
15231,6
15232,136
15233,44
15234,171
15235,79
15236,208
15237,105
15238,238
15239,137
15240,261
15241,158
15242,287
15243,174
15244,305
15245,194
